gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
open_hand,0.620366,0.432041,-1e-06,0.565455,0.490538,-0.019488,0.4804,0.499736,-0.02537,0.419864,0.46726,-0.033099,0.383465,0.422107,-0.035311,0.438261,0.421705,0.011919,0.401683,0.393037,-0.020353,0.443601,0.417853,-0.04028,0.471358,0.432592,-0.048086,0.457194,0.368768,0.007943,0.4216,0.336992,-0.02355,0.471803,0.370733,-0.032702,0.498312,0.390238,-0.029904,0.483439,0.323148,-0.00296,0.449565,0.2909,-0.031415,0.492502,0.325959,-0.019463,0.51618,0.348719,-0.003212,0.517644,0.283618,-0.016608,0.483039,0.249751,-0.029338,0.510655,0.281151,-0.014718,0.527944,0.304302,0.000811
open_hand,0.657012,0.422175,-1e-06,0.601543,0.468483,-0.014714,0.522335,0.476711,-0.020527,0.468312,0.449852,-0.029063,0.440991,0.401382,-0.033847,0.481735,0.40507,0.006354,0.436325,0.379916,-0.020552,0.45586,0.399825,-0.038112,0.477967,0.415705,-0.045629,0.500244,0.352688,0.000589,0.457416,0.322911,-0.022987,0.491039,0.352974,-0.030083,0.513968,0.368882,-0.028746,0.528092,0.307541,-0.010459,0.486271,0.274657,-0.032872,0.517061,0.308617,-0.023357,0.539249,0.328718,-0.010901,0.563773,0.270005,-0.023649,0.523409,0.233258,-0.033532,0.54127,0.262958,-0.020141,0.559181,0.286793,-0.006819
open_hand,0.723936,0.40293,-1e-06,0.675742,0.448285,-0.026122,0.605905,0.451422,-0.040208,0.562268,0.410961,-0.05417,0.555481,0.359178,-0.063845,0.572723,0.369525,-0.016427,0.541598,0.329849,-0.052234,0.584928,0.357026,-0.071269,0.610336,0.375747,-0.079619,0.604207,0.320415,-0.019339,0.583857,0.282333,-0.058272,0.628498,0.326275,-0.06791,0.645677,0.352162,-0.065453,0.636922,0.280227,-0.027854,0.623272,0.252947,-0.065509,0.661908,0.297454,-0.058258,0.672293,0.320952,-0.043921,0.671278,0.248628,-0.038488,0.661238,0.22642,-0.057508,0.688594,0.262452,-0.04569,0.698094,0.282972,-0.031804
open_hand,0.770783,0.420502,-1e-06,0.716537,0.458709,-0.014067,0.6435,0.45234,-0.017426,0.596715,0.407655,-0.022761,0.590954,0.34894,-0.024697,0.625668,0.36668,0.009692,0.597077,0.332355,-0.017088,0.624557,0.366067,-0.032771,0.646565,0.390656,-0.039033,0.653774,0.322841,0.004902,0.622823,0.285022,-0.023914,0.662569,0.335234,-0.02982,0.688855,0.363787,-0.024216,0.685914,0.290502,-0.005301,0.663865,0.263054,-0.035389,0.697242,0.315025,-0.026234,0.718776,0.342259,-0.009744,0.724905,0.263459,-0.016839,0.698001,0.241516,-0.031411,0.718818,0.281438,-0.018802,0.733658,0.30329,-0.004026
open_hand,0.806115,0.434492,-1e-06,0.748891,0.464187,-0.017046,0.677067,0.456656,-0.022071,0.627573,0.41831,-0.028556,0.614531,0.363137,-0.030823,0.658129,0.374282,0.00948,0.629744,0.339239,-0.01842,0.653764,0.368444,-0.035013,0.6747,0.393099,-0.041236,0.687053,0.332802,0.006539,0.655193,0.296108,-0.022263,0.691839,0.345749,-0.028758,0.715393,0.374347,-0.023575,0.719414,0.302359,-0.002359,0.695266,0.273746,-0.03211,0.724411,0.325579,-0.023645,0.744024,0.353774,-0.007368,0.758059,0.278135,-0.012875,0.729061,0.249117,-0.02677,0.744943,0.288036,-0.014755,0.758073,0.312904,-0.000155
open_hand,0.833692,0.447698,-1e-06,0.770625,0.473888,-0.015657,0.698121,0.459993,-0.01938,0.648925,0.41999,-0.025374,0.636379,0.366981,-0.02734,0.683838,0.387244,0.011941,0.653918,0.346562,-0.01715,0.680705,0.374891,-0.033661,0.701971,0.400682,-0.039088,0.712694,0.34622,0.008292,0.680701,0.305981,-0.021899,0.718535,0.353826,-0.029206,0.740511,0.381553,-0.024163,0.745249,0.313539,-0.001404,0.718418,0.282001,-0.033252,0.75048,0.33489,-0.025054,0.769714,0.364919,-0.008149,0.783242,0.287801,-0.012435,0.752221,0.258736,-0.02753,0.769643,0.297548,-0.015266,0.783014,0.322723,5.9e-05
open_hand,0.850332,0.459391,-0.0,0.786251,0.47793,-0.012976,0.713665,0.461914,-0.015374,0.66271,0.424206,-0.020718,0.652823,0.371731,-0.022474,0.702028,0.389277,0.017649,0.671451,0.35344,-0.007351,0.691862,0.375662,-0.022621,0.711495,0.39486,-0.028369,0.731118,0.351067,0.013152,0.70031,0.31045,-0.014718,0.732719,0.35898,-0.022261,0.754414,0.384912,-0.017733,0.764361,0.321853,0.002789,0.739807,0.287239,-0.026737,0.765359,0.340443,-0.020898,0.783069,0.368384,-0.006092,0.80322,0.299517,-0.008759,0.775446,0.267347,-0.022358,0.787515,0.30647,-0.012091,0.798822,0.330895,0.001273
open_hand,0.859121,0.468638,-0.0,0.791851,0.481969,-0.007795,0.727735,0.465259,-0.008925,0.678792,0.429219,-0.014427,0.665208,0.38349,-0.016538,0.716521,0.399606,0.024236,0.682434,0.361063,8.1e-05,0.701247,0.381663,-0.015142,0.723099,0.401978,-0.020804,0.744938,0.361447,0.01757,0.711574,0.31984,-0.008944,0.743684,0.366427,-0.016536,0.766508,0.391728,-0.012528,0.777115,0.332534,0.005337,0.74879,0.294403,-0.02211,0.774554,0.346316,-0.013821,0.794441,0.373715,0.001877,0.817009,0.308941,-0.00803,0.787756,0.275318,-0.020444,0.798616,0.314087,-0.008723,0.809971,0.338309,0.005304
open_hand,0.870952,0.471576,-0.0,0.801825,0.485976,-0.008199,0.736433,0.469832,-0.009186,0.687032,0.430859,-0.015029,0.686188,0.378288,-0.017736,0.734185,0.403996,0.029126,0.702352,0.372087,0.007027,0.724206,0.397486,-0.007428,0.74463,0.414586,-0.01296,0.761659,0.371042,0.023452,0.730824,0.335527,-0.002708,0.762039,0.380571,-0.01208,0.784695,0.403884,-0.009238,0.792954,0.3429,0.012174,0.766127,0.310885,-0.016195,0.793446,0.363277,-0.011646,0.814271,0.392562,0.002286,0.829652,0.320489,3.9e-05,0.802938,0.294086,-0.012634,0.815339,0.334362,-0.003164,0.829351,0.359044,0.009619
open_hand,0.871063,0.467261,-0.0,0.802565,0.486369,-0.003424,0.736706,0.47014,0.000939,0.687137,0.429499,-0.000336,0.688326,0.386231,0.001069,0.736446,0.406949,0.045816,0.704112,0.376479,0.03124,0.719801,0.391749,0.018847,0.740111,0.407401,0.013929,0.762791,0.372901,0.040061,0.730937,0.336075,0.01856,0.76044,0.376998,0.005977,0.784591,0.403683,0.006886,0.793124,0.345951,0.028948,0.764488,0.312817,0.00628,0.791738,0.36131,0.008509,0.813235,0.390019,0.020532,0.830423,0.322268,0.017333,0.800272,0.296443,0.00841,0.813655,0.334272,0.016936,0.829629,0.35832,0.028793
fist,0.029835,0.659457,1e-06,0.116263,0.678372,-0.049728,0.205725,0.617011,-0.068098,0.284701,0.554426,-0.081462,0.357039,0.534333,-0.093911,0.206307,0.40519,-0.028982,0.258288,0.289882,-0.050713,0.287665,0.205463,-0.071868,0.308809,0.13494,-0.089159,0.147353,0.35128,-0.022326,0.191778,0.216489,-0.041602,0.222634,0.126495,-0.064374,0.247138,0.056482,-0.081241,0.083279,0.334198,-0.021492,0.116538,0.204285,-0.043892,0.141021,0.12002,-0.065951,0.164763,0.052936,-0.08051,0.019818,0.348389,-0.025174,0.024123,0.247057,-0.050124,0.029047,0.174657,-0.066788,0.039456,0.115422,-0.075825
fist,0.018702,0.688893,1e-06,0.110852,0.701312,-0.046047,0.204328,0.624985,-0.062768,0.283795,0.551901,-0.075334,0.355191,0.533692,-0.086796,0.205815,0.410372,-0.026746,0.262911,0.289476,-0.049815,0.29354,0.205418,-0.072551,0.316853,0.135175,-0.090278,0.149317,0.356127,-0.02279,0.199377,0.218699,-0.041477,0.230402,0.129252,-0.062228,0.254671,0.056308,-0.077099,0.08561,0.335542,-0.024862,0.120877,0.1968,-0.045083,0.143547,0.110243,-0.064431,0.165257,0.041039,-0.077498,0.016523,0.343699,-0.031691,0.021852,0.230607,-0.051598,0.0263,0.159776,-0.062276,0.035971,0.101743,-0.068046
fist,0.033738,0.691159,1e-06,0.133363,0.687416,-0.042281,0.229328,0.601879,-0.059233,0.310614,0.530103,-0.07363,0.386679,0.51538,-0.088007,0.22917,0.380213,-0.024647,0.28762,0.258213,-0.051363,0.319809,0.173683,-0.077986,0.344062,0.103955,-0.097568,0.168952,0.327756,-0.025544,0.222969,0.181497,-0.046525,0.25693,0.08352,-0.070311,0.282586,0.007383,-0.087495,0.09989,0.309878,-0.032458,0.136834,0.166688,-0.054149,0.162732,0.074771,-0.075355,0.186489,0.003353,-0.090081,0.020499,0.321556,-0.043965,0.025283,0.207007,-0.065263,0.030214,0.128723,-0.076361,0.038426,0.061089,-0.08255
fist,0.029793,0.71016,1e-06,0.135896,0.699468,-0.039651,0.23533,0.616953,-0.05271,0.321476,0.550678,-0.064583,0.398414,0.542034,-0.075778,0.243954,0.384899,-0.005733,0.305294,0.258751,-0.025853,0.334689,0.174155,-0.050876,0.357138,0.10153,-0.070901,0.182371,0.330136,-0.007494,0.237064,0.179542,-0.02124,0.270059,0.085735,-0.044041,0.296492,0.011961,-0.061898,0.109046,0.310547,-0.016409,0.143411,0.161504,-0.032435,0.165895,0.067762,-0.054648,0.188079,-0.00523,-0.0715,0.023057,0.319639,-0.030391,0.022662,0.201213,-0.047889,0.024355,0.12134,-0.059277,0.032179,0.050751,-0.066933
fist,0.027288,0.717686,1e-06,0.137552,0.701522,-0.031867,0.236741,0.615912,-0.04068,0.321125,0.550229,-0.050112,0.39492,0.541953,-0.059237,0.242257,0.384399,0.003077,0.304714,0.255669,-0.014296,0.334625,0.170694,-0.037785,0.357969,0.097477,-0.056956,0.179476,0.329174,-0.002115,0.235938,0.175227,-0.013772,0.267595,0.078452,-0.035909,0.292047,0.001966,-0.05379,0.106126,0.309697,-0.01394,0.141575,0.15708,-0.027848,0.165195,0.062604,-0.048614,0.187049,-0.01182,-0.065084,0.020997,0.318372,-0.030309,0.025571,0.194555,-0.045913,0.031263,0.110961,-0.055958,0.04218,0.036433,-0.063214
fist,0.018255,0.722219,1e-06,0.135744,0.711129,-0.0315,0.239513,0.624729,-0.038556,0.326222,0.555488,-0.046293,0.401522,0.545933,-0.053663,0.24087,0.390547,0.008452,0.30473,0.25819,-0.006837,0.335569,0.172419,-0.029342,0.36027,0.098165,-0.048214,0.177101,0.334139,0.003536,0.234663,0.179318,-0.007219,0.267699,0.0828,-0.030197,0.292442,0.00511,-0.048567,0.103639,0.314026,-0.008305,0.141873,0.158471,-0.022633,0.167839,0.063606,-0.044868,0.190835,-0.012673,-0.061823,0.020643,0.322393,-0.024571,0.028586,0.194293,-0.040618,0.034719,0.111386,-0.051021,0.045503,0.038288,-0.058207
fist,0.012394,0.722,1e-06,0.133528,0.713159,-0.030483,0.239778,0.627317,-0.034352,0.328448,0.558199,-0.039315,0.403774,0.549658,-0.043507,0.240331,0.389554,0.02096,0.302954,0.255756,0.011407,0.332731,0.168728,-0.008838,0.357708,0.093931,-0.026783,0.175443,0.334018,0.017162,0.233831,0.17957,0.012072,0.268221,0.082862,-0.009723,0.295913,0.005715,-0.027943,0.101128,0.314292,0.00582,0.140513,0.15977,-0.004562,0.16694,0.064288,-0.027025,0.190923,-0.01145,-0.044679,0.016964,0.322205,-0.010177,0.023537,0.196671,-0.023342,0.029556,0.11344,-0.033801,0.041049,0.039759,-0.041589
fist,0.012496,0.723096,1e-06,0.132127,0.710876,-0.031991,0.239667,0.626042,-0.038021,0.328445,0.557518,-0.045078,0.404935,0.548384,-0.051088,0.240935,0.388221,0.018641,0.304034,0.255753,0.00803,0.333604,0.169664,-0.012603,0.358164,0.095479,-0.030609,0.175425,0.333356,0.015071,0.233713,0.180478,0.009432,0.267059,0.084736,-0.011634,0.293424,0.008232,-0.029253,0.100756,0.314029,0.003797,0.140108,0.160825,-0.006678,0.16523,0.066147,-0.027652,0.187826,-0.008926,-0.044273,0.016326,0.322455,-0.012363,0.022989,0.198419,-0.02535,0.028588,0.115779,-0.034844,0.039303,0.042568,-0.041836
fist,0.011757,0.721944,1e-06,0.13242,0.709959,-0.031512,0.239648,0.625618,-0.037093,0.328437,0.557315,-0.043857,0.405061,0.548343,-0.049634,0.240753,0.388195,0.02049,0.304208,0.255945,0.010126,0.334009,0.169712,-0.010721,0.358818,0.095155,-0.02887,0.175025,0.333245,0.016805,0.233502,0.180962,0.011416,0.267105,0.085356,-0.01007,0.293842,0.008811,-0.02799,0.100212,0.313727,0.005389,0.139694,0.16132,-0.004834,0.165026,0.06696,-0.025813,0.188044,-0.008204,-0.042404,0.015703,0.321854,-0.010912,0.023295,0.197752,-0.02346,0.029551,0.115228,-0.032551,0.041069,0.04189,-0.039253
fist,0.037005,0.761345,1e-06,0.158202,0.750265,-0.030314,0.262861,0.66824,-0.038979,0.33836,0.589197,-0.049295,0.409318,0.561371,-0.058817,0.252319,0.415863,0.005557,0.305849,0.276879,-0.009157,0.332095,0.187451,-0.028182,0.35171,0.114253,-0.043406,0.184535,0.363642,-0.000381,0.23381,0.20321,-0.009441,0.260471,0.106168,-0.02685,0.279954,0.030422,-0.041033,0.111773,0.347007,-0.013066,0.141989,0.192107,-0.025335,0.160591,0.102252,-0.04148,0.177706,0.033779,-0.054113,0.031241,0.359489,-0.030342,0.028589,0.228445,-0.044787,0.030717,0.141642,-0.052898,0.038271,0.06676,-0.05809
fist,0.03841,0.7646,1e-06,0.162143,0.749538,-0.03098,0.268628,0.662687,-0.039897,0.344563,0.586051,-0.049744,0.416191,0.561573,-0.05874,0.249431,0.417502,0.002467,0.304361,0.277206,-0.013088,0.330978,0.187553,-0.03271,0.350518,0.113371,-0.048274,0.181988,0.368582,-0.002516,0.232725,0.207936,-0.012726,0.261377,0.1087,-0.030992,0.281877,0.032724,-0.045823,0.109762,0.353181,-0.013975,0.140146,0.198174,-0.026263,0.160225,0.10736,-0.042442,0.178185,0.03994,-0.055223,0.029208,0.366302,-0.029941,0.026618,0.23689,-0.043963,0.02899,0.150516,-0.051651,0.036443,0.075823,-0.056763
fist,0.043304,0.763596,1e-06,0.164087,0.749559,-0.031317,0.268782,0.666402,-0.041077,0.344369,0.590525,-0.051769,0.415404,0.565223,-0.06158,0.248088,0.4164,0.00225,0.304113,0.27806,-0.01339,0.331464,0.189678,-0.033092,0.351353,0.116601,-0.048701,0.182167,0.36825,-0.002656,0.232413,0.208815,-0.013008,0.26146,0.110194,-0.031349,0.281916,0.035229,-0.046214,0.111633,0.353565,-0.014119,0.139984,0.198456,-0.026745,0.16026,0.106147,-0.043738,0.178629,0.037356,-0.057043,0.032967,0.367834,-0.030061,0.02776,0.238963,-0.044626,0.028964,0.152413,-0.052992,0.035339,0.078193,-0.058532
fist,0.078437,0.802193,1e-06,0.189251,0.780098,-0.03296,0.288082,0.690799,-0.044291,0.367876,0.617699,-0.057152,0.441663,0.600213,-0.070379,0.281155,0.451939,-0.009403,0.3372,0.317353,-0.030353,0.363406,0.231673,-0.053204,0.38144,0.157813,-0.071403,0.214774,0.404643,-0.016523,0.259826,0.24675,-0.031941,0.286215,0.152165,-0.052247,0.304045,0.077966,-0.06863,0.142225,0.393882,-0.029977,0.169518,0.241994,-0.046946,0.185684,0.148677,-0.06785,0.199808,0.076589,-0.084307,0.062044,0.414953,-0.048126,0.046644,0.292024,-0.06791,0.037021,0.208615,-0.080681,0.031799,0.134897,-0.089438
fist,0.076276,0.798971,1e-06,0.185251,0.777489,-0.040808,0.286674,0.69267,-0.056076,0.365679,0.62246,-0.070705,0.440462,0.602825,-0.084444,0.278828,0.45198,-0.013249,0.334054,0.317161,-0.034355,0.360348,0.231348,-0.057688,0.378977,0.157781,-0.07629,0.214454,0.40392,-0.016322,0.262248,0.248098,-0.031967,0.288828,0.149422,-0.053422,0.307071,0.071557,-0.070762,0.143701,0.392792,-0.026558,0.172066,0.239333,-0.044816,0.189258,0.144672,-0.067724,0.204394,0.071251,-0.085402,0.064193,0.412408,-0.041858,0.046855,0.291093,-0.064002,0.035222,0.206864,-0.079132,0.029091,0.131439,-0.089368
fist,0.076097,0.799157,1e-06,0.18414,0.777942,-0.041032,0.286192,0.693522,-0.056367,0.365532,0.623321,-0.070969,0.439845,0.602238,-0.08469,0.278281,0.4521,-0.013919,0.333699,0.316593,-0.034935,0.360026,0.230712,-0.058077,0.378918,0.157036,-0.076494,0.213819,0.404306,-0.016872,0.261846,0.248395,-0.032208,0.288532,0.14996,-0.053419,0.307239,0.071842,-0.070636,0.143005,0.393462,-0.026946,0.171727,0.240456,-0.04478,0.189058,0.145779,-0.067404,0.2044,0.072036,-0.084994,0.063163,0.413319,-0.042103,0.04685,0.29197,-0.063734,0.035517,0.208417,-0.078412,0.029492,0.133566,-0.088374
fist,0.066493,0.776214,1e-06,0.177515,0.749077,-0.035444,0.278499,0.662737,-0.049887,0.356736,0.589139,-0.065008,0.430517,0.569749,-0.079846,0.264838,0.425576,-0.013483,0.319755,0.291144,-0.03569,0.346746,0.204762,-0.059687,0.365935,0.13037,-0.078772,0.199574,0.380828,-0.019795,0.246914,0.225565,-0.036219,0.272888,0.128325,-0.056813,0.291384,0.052291,-0.073454,0.128482,0.37232,-0.032627,0.155027,0.219586,-0.051185,0.170619,0.122408,-0.072335,0.185702,0.047173,-0.088892,0.048015,0.394345,-0.050084,0.030163,0.272617,-0.071828,0.018286,0.190022,-0.085156,0.011649,0.116888,-0.094025
fist,0.065098,0.773787,1e-06,0.17644,0.748575,-0.03717,0.278102,0.665571,-0.05118,0.354219,0.595824,-0.065148,0.427002,0.576849,-0.078962,0.264261,0.426601,-0.012802,0.320397,0.291043,-0.033862,0.34787,0.205023,-0.05744,0.368529,0.131477,-0.076162,0.198376,0.379044,-0.017703,0.245405,0.222692,-0.032441,0.271478,0.123201,-0.054301,0.290251,0.044348,-0.072408,0.126857,0.369441,-0.029203,0.155997,0.217117,-0.045975,0.173405,0.120439,-0.06913,0.189211,0.045243,-0.087688,0.046488,0.391084,-0.045403,0.029921,0.272607,-0.065786,0.018305,0.189859,-0.079848,0.012105,0.116275,-0.089715
fist,0.063804,0.751454,1e-06,0.172601,0.725548,-0.039805,0.27075,0.638663,-0.057781,0.348,0.568549,-0.075388,0.421689,0.545778,-0.093368,0.259171,0.401429,-0.026299,0.31111,0.263659,-0.052828,0.335548,0.170728,-0.078752,0.352602,0.091423,-0.099213,0.194436,0.357265,-0.032142,0.239731,0.199832,-0.05389,0.264338,0.095195,-0.078149,0.281599,0.012493,-0.097353,0.123588,0.350129,-0.044129,0.150774,0.193021,-0.067035,0.166886,0.08913,-0.091654,0.18203,0.007422,-0.110531,0.043761,0.373842,-0.060771,0.026665,0.248758,-0.087454,0.015838,0.160015,-0.104547,0.010046,0.080699,-0.115826
fist,0.064087,0.754184,1e-06,0.173092,0.729413,-0.040016,0.270929,0.638857,-0.056521,0.347198,0.567188,-0.072209,0.419119,0.543471,-0.088684,0.259459,0.407172,-0.028329,0.311649,0.26565,-0.055324,0.335576,0.172346,-0.080588,0.352433,0.093911,-0.100412,0.192905,0.361147,-0.034095,0.238428,0.196232,-0.056285,0.261739,0.09044,-0.080951,0.27768,0.007056,-0.100289,0.119893,0.353898,-0.045796,0.15035,0.192164,-0.069335,0.16696,0.087261,-0.095577,0.181129,0.004965,-0.115753,0.0379,0.377558,-0.061879,0.02432,0.254459,-0.08921,0.013315,0.167606,-0.10696,0.00618,0.090493,-0.11886
fist,0.064191,0.755491,1e-06,0.173991,0.729514,-0.039283,0.270448,0.638773,-0.05536,0.346233,0.566653,-0.070887,0.418526,0.542907,-0.087291,0.259957,0.407724,-0.026197,0.31232,0.267135,-0.053021,0.336504,0.174279,-0.078501,0.354067,0.09598,-0.098707,0.193266,0.361238,-0.032469,0.238643,0.197075,-0.054876,0.262393,0.091367,-0.080115,0.279013,0.007287,-0.100013,0.119769,0.353938,-0.044818,0.149519,0.192128,-0.06894,0.166553,0.086243,-0.09591,0.181529,0.002363,-0.116679,0.037467,0.377647,-0.061493,0.02295,0.254142,-0.089502,0.011795,0.166479,-0.107846,0.004885,0.088146,-0.120308
fist,0.064707,0.754492,1e-06,0.173472,0.728763,-0.03885,0.270234,0.638006,-0.055027,0.346214,0.566204,-0.070748,0.418693,0.542647,-0.087464,0.260343,0.406662,-0.026976,0.312683,0.266395,-0.053842,0.336733,0.174071,-0.079132,0.354197,0.096204,-0.099204,0.193335,0.360301,-0.033527,0.238188,0.196898,-0.056002,0.262004,0.091803,-0.081172,0.278733,0.007646,-0.101108,0.119864,0.353385,-0.046041,0.148276,0.192583,-0.070066,0.164757,0.086824,-0.097187,0.179312,0.002621,-0.118187,0.037949,0.377435,-0.062818,0.022407,0.254428,-0.090692,0.01051,0.167029,-0.109228,0.00279,0.088998,-0.121927
fist,0.091788,0.751163,1e-06,0.194299,0.712136,-0.039942,0.290845,0.61522,-0.057988,0.364633,0.535897,-0.075972,0.438429,0.504815,-0.094149,0.273252,0.381709,-0.02229,0.319201,0.239656,-0.050379,0.341628,0.146051,-0.077796,0.359382,0.068444,-0.099098,0.208094,0.340948,-0.028484,0.243832,0.177933,-0.051372,0.263829,0.072697,-0.077896,0.279893,-0.011127,-0.098443,0.137939,0.338173,-0.041082,0.157101,0.177758,-0.064772,0.167047,0.069906,-0.091207,0.178374,-0.016891,-0.111579,0.058875,0.368492,-0.058407,0.037468,0.250425,-0.085346,0.021068,0.163572,-0.103202,0.010238,0.084172,-0.115046
fist,0.089801,0.745423,1e-06,0.193482,0.708651,-0.043084,0.289797,0.615598,-0.06296,0.365172,0.53864,-0.082441,0.438627,0.506315,-0.102268,0.27341,0.382452,-0.025876,0.321464,0.242696,-0.055493,0.343587,0.14966,-0.083783,0.361453,0.071355,-0.105671,0.209375,0.338858,-0.031323,0.245781,0.175433,-0.055192,0.265526,0.071203,-0.08186,0.281675,-0.013304,-0.102395,0.139733,0.335256,-0.043464,0.157153,0.176009,-0.067522,0.167304,0.070811,-0.093619,0.179952,-0.015731,-0.113796,0.062208,0.365271,-0.060683,0.038938,0.247089,-0.086896,0.021661,0.164154,-0.103653,0.010703,0.088854,-0.115032
fist,0.088646,0.74589,1e-06,0.193469,0.709519,-0.044154,0.290129,0.615733,-0.063915,0.366173,0.538747,-0.082967,0.439727,0.506489,-0.102399,0.273851,0.382096,-0.026055,0.321543,0.243709,-0.055169,0.34293,0.151745,-0.083621,0.359961,0.073224,-0.105915,0.209319,0.337909,-0.03122,0.247445,0.175043,-0.054648,0.267841,0.070828,-0.08147,0.284082,-0.013727,-0.102289,0.138899,0.334208,-0.043254,0.158553,0.17466,-0.067492,0.169482,0.068741,-0.094326,0.182206,-0.018171,-0.115059,0.060544,0.364412,-0.06041,0.03808,0.24465,-0.087136,0.020998,0.161894,-0.104245,0.010151,0.087209,-0.115927
fist,0.134872,0.747239,1e-06,0.235986,0.716814,-0.036473,0.329376,0.636965,-0.058974,0.393916,0.569297,-0.082504,0.461235,0.527894,-0.106747,0.319224,0.377069,-0.023826,0.364432,0.246916,-0.059271,0.384415,0.156839,-0.092997,0.399261,0.078338,-0.117626,0.254237,0.331496,-0.034453,0.288883,0.173344,-0.062401,0.307972,0.06959,-0.090765,0.323747,-0.016289,-0.112302,0.182985,0.32334,-0.051514,0.198924,0.167165,-0.077727,0.212105,0.063597,-0.09934,0.227156,-0.022821,-0.115607,0.103423,0.34954,-0.07326,0.091277,0.218071,-0.098223,0.086897,0.123764,-0.109681,0.086837,0.036872,-0.116915
fist,0.132168,0.745659,1e-06,0.234113,0.713194,-0.03342,0.328011,0.627208,-0.0527,0.397819,0.561766,-0.073491,0.465317,0.525411,-0.09508,0.318638,0.378136,-0.018171,0.363684,0.245119,-0.049635,0.382164,0.156754,-0.080213,0.395618,0.080677,-0.103152,0.255162,0.333196,-0.029085,0.290027,0.17512,-0.054114,0.305466,0.07354,-0.081061,0.317487,-0.010543,-0.101894,0.185044,0.324869,-0.046248,0.201666,0.17208,-0.070099,0.211974,0.069571,-0.091899,0.224013,-0.015124,-0.108814,0.105721,0.351216,-0.067775,0.09005,0.226168,-0.091465,0.081883,0.135452,-0.103302,0.078228,0.052397,-0.111165
fist,0.132921,0.746405,1e-06,0.233898,0.714436,-0.035206,0.328385,0.627942,-0.054923,0.398627,0.561083,-0.075878,0.46637,0.524197,-0.097701,0.317508,0.378702,-0.019865,0.363306,0.246198,-0.051826,0.381534,0.157008,-0.082709,0.394773,0.080592,-0.105926,0.254605,0.33346,-0.030143,0.290121,0.1759,-0.056122,0.305489,0.073091,-0.083839,0.316698,-0.011796,-0.105032,0.185086,0.32527,-0.046772,0.201518,0.171765,-0.07182,0.210703,0.068251,-0.094822,0.221039,-0.017729,-0.112428,0.106698,0.352358,-0.067826,0.090482,0.227977,-0.093008,0.081443,0.13768,-0.106017,0.076724,0.054935,-0.114549
fist,0.186614,0.754928,0.0,0.288906,0.723545,-0.021876,0.377645,0.640042,-0.036099,0.437945,0.579925,-0.054654,0.500837,0.553433,-0.075009,0.372038,0.405312,-0.01065,0.419036,0.272753,-0.040944,0.444495,0.190653,-0.069766,0.465873,0.118256,-0.090952,0.314579,0.361239,-0.026381,0.353341,0.198167,-0.050128,0.377344,0.100754,-0.074902,0.397482,0.020722,-0.093542,0.251487,0.352915,-0.047374,0.269829,0.192174,-0.070319,0.283317,0.091877,-0.090004,0.297483,0.007244,-0.104672,0.180241,0.375953,-0.071856,0.173296,0.240912,-0.093082,0.171558,0.150995,-0.102296,0.173084,0.067697,-0.108497
fist,0.185261,0.753467,0.0,0.286054,0.723153,-0.023163,0.375766,0.635638,-0.036886,0.440302,0.577362,-0.054336,0.504913,0.553967,-0.073308,0.372163,0.404177,-0.00824,0.418897,0.27616,-0.037361,0.443565,0.19618,-0.065894,0.464599,0.128196,-0.087077,0.315023,0.360996,-0.022942,0.35383,0.201893,-0.046438,0.375644,0.102409,-0.072477,0.3939,0.01991,-0.092354,0.252205,0.353072,-0.043187,0.272328,0.198856,-0.066105,0.287254,0.097836,-0.087815,0.302948,0.013188,-0.104241,0.180134,0.37644,-0.066851,0.173491,0.250548,-0.088994,0.173222,0.162509,-0.10011,0.176853,0.08023,-0.107809
fist,0.186574,0.754869,0.0,0.287193,0.723171,-0.023927,0.376202,0.636357,-0.038862,0.440509,0.578022,-0.057303,0.504707,0.553155,-0.077585,0.372753,0.406978,-0.012947,0.419981,0.27791,-0.043766,0.444348,0.195583,-0.073231,0.464885,0.125026,-0.095019,0.315608,0.364671,-0.028021,0.35556,0.205138,-0.053267,0.37773,0.103569,-0.080342,0.396237,0.018502,-0.100885,0.252569,0.357891,-0.048353,0.273322,0.202715,-0.072487,0.288844,0.100447,-0.094541,0.304964,0.014465,-0.111194,0.180134,0.382288,-0.072068,0.174355,0.255428,-0.09539,0.174346,0.16636,-0.106825,0.178207,0.083345,-0.114608
